symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,exchange,volume,avgVolume,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
GSIW,Garden Stage Limited Ordinary Shares,0.6135,-2.619,-0.0165,0.5812,0.624,15.99,0.5812,0.009585938,1.16976,6.05378,NASDAQ,205432.0,3721133.0,0.6,0.63,-0.34,-1.8,,15625000.0,1733259600
GSIYX,Goldman Sachs GQG Partners International Opportunities Fund Class R6 Shares,22.04,0.4558,0.1,22.04,22.04,23.89,19.21,48.827161107,22.554,22.7496,NASDAQ,0.0,0.0,22.04,21.94,,,,2215388435.0,1733274036
GSKY,"GreenSky, Inc.",10.2,1.5936,0.16,10.095,10.305,12.63,5.34,1.877626108,10.1414,10.0133,NASDAQ,3714564.0,2077458.0,10.23,10.04,0.548,18.613138686131386,2023-03-09T00:00:00.000+0000,184080991.0,1648584004
GSM,Ferroglobe PLC,4.4,-0.4525,-0.02,4.35,4.51,6.78,4.0,0.826694,4.3992,4.9084,NASDAQ,1826273.0,1252766.0,4.435,4.42,0.21,20.95,2025-02-19T05:00:00.000+0000,187885000.0,1733259601
GSMG,Glory Star New Media Group Holdings Limited,0.405,17.1197,0.0592,0.3452,0.42,1.52,0.32,0.04065471,0.362236,0.539317,NASDAQ,306364.0,204274.0,0.3458,0.3458,0.35,1.157142857142857,2023-08-10T00:00:00.000+0000,100382000.0,1699477201
GSMGW,Glory Star New Media Group Holdings Limited,0.0017,54.5455,0.0006,0.0011,0.0019,0.0019,0.0011,0.024755739,0.0,0.0,NASDAQ,200961.0,0.0,0.001349,0.0011,0.54,0.0,,14562199473.0,1733259600
GSMJX,GMO Trust - GMO SGM Major Markets Fund,31.87,-0.4062,-0.13,31.87,31.87,31.87,31.87,0.0,31.87,31.87,NASDAQ,0.0,0.0,31.87,32.0,0.0,,,0.0,1697500823
GSOFX,GMO Special Opportunities Fund Class VI,24.82,0.0,0.0,24.82,24.82,38.27,9.01,0.234288489,24.82,28.126743,NASDAQ,0.0,0.0,24.82,24.82,0.0,,,9439504.0,1614214820
GSRDX,Goldman Sachs Real Estate Diversified Income Fund,8.32,-0.12,-0.01,8.32,8.32,9.33,8.1,0.0,8.355,8.386,NASDAQ,0.0,0.0,8.32,8.33,,,,0.0,1733274036
GSRM,GSR II Meteora Acquisition Corp.,3.23,-21.0269,-0.86,3.15,4.09,11.15,3.15,0.127685776,9.655538,9.996961,NASDAQ,517057.0,478720.0,4.04,4.09,-0.46,-7.021739130434782,2023-03-31T00:00:00.000+0000,39531200.0,1688155205
GSRMR,GSR II Meteora Acquisition Corp.,3.14,18.0451,0.48,2.81,3.35,3.39,0.5,0.0,1.59546,1.37342,NASDAQ,118860.0,21711.0,3.03,2.66,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1688155200
GSRMU,GSR II Meteora Acquisition Corp.,3.7,-26.1477,-1.31,3.7,4.85,11.5,3.7,0.1394012,10.4308,10.32532,NASDAQ,2326.0,120.0,4.53,5.01,0.0,0.0,2023-03-31T00:00:00.000+0000,37676000.0,1688150485
GSRMW,GSR II Meteora Acquisition Corp.,0.135,1.5038,0.002,0.11,0.1425,0.1425,0.11,0.0,0.0,0.0,NASDAQ,89559.0,0.0,0.1201,0.133,0.0,0.0,2023-03-31T00:00:00.000+0000,0.0,1688155204
GSRTU,GSR III Acquisition Corp.,9.98,-0.0501,-0.005,9.98,9.99,10.0,9.97,0.2037417,9.989706,9.989706,NASDAQ,13699.0,295671.0,9.99,9.985,,,,20415000.0,1733259600
GSRTX,Goldman Sachs Absolute Return Tracker Fund,10.09,0.0992,0.01,10.09,10.09,10.09,9.2,4.440072525,9.9678,9.73795,NASDAQ,0.0,0.0,10.09,10.08,,,,440046831.0,1733274036
GSSIX,Goldman Sachs Small Cap Value Fund Institutional Shares,52.48,-0.5307,-0.28,52.48,52.48,53.08,42.32,5.77337686,49.538,46.50135,NASDAQ,0.0,0.0,52.48,52.76,16.587,3.16,,110010992.0,1733274099
GSSQX,Goldman Sachs U.S. Equity Insights Fund,73.97,0.2439,0.18,73.97,73.97,73.97,55.14,1.156979564,71.299,65.955,NASDAQ,0.0,0.0,73.97,73.79,22.324,3.31,,15641200.0,1733274099
GSUN,Golden Sun Education Group Limited,2.95,2.4306,0.07,2.9485,3.15,11.2,2.21,0.005843782,3.74622,5.614435,NASDAQ,16022.0,65598.0,3.01,2.88,-2.01,-1.47,2024-08-02T00:00:00.000+0000,1980943.0,1733259600
GSXCX,abrdn U.S. Small Cap Equity Fund,27.74,-0.4665,-0.13,27.74,27.74,27.93,20.89,0.343114839,25.5644,23.8086,NASDAQ,0.0,0.0,27.74,27.869999,0.0,,,12368956.0,1733274036
GSXIX,abrdn U.S. Small Cap Equity Fund,42.87,-0.4412,-0.19,42.87,42.87,43.15,31.99,0.343201744,39.4674,36.65835,NASDAQ,0.0,0.0,42.87,43.059998,0.0,,,8005639.0,1733274036
GT,The Goodyear Tire & Rubber Company,10.74,-2.3636,-0.26,10.73,11.09,15.24,7.27,3.0600408,8.896,10.65665,NASDAQ,6239453.0,5430655.0,11.0,11.0,-1.04,-10.33,2025-02-10T05:00:00.000+0000,284920000.0,1733259601
GTAC,Global Technology Acquisition Corp. I,11.48,-0.1739,-0.02,11.48,11.48,12.9,10.75,0.0813932,11.5241,11.281925,NASDAQ,201.0,2899.0,11.48,11.5,-0.35,-32.8,2023-03-31T00:00:00.000+0000,7090000.0,1729195200
GTACU,Global Technology Acquisition Corp. I,11.47,1.4147,0.16,11.4,11.5,11.99,10.69,0.081393196,11.0572,10.9927,NASDAQ,8500.0,188.0,11.5,11.31,0.448,25.602678571428573,,7096181.0,1729195200
GTACW,Global Technology Acquisition Corp. I,0.0041,-83.9216,-0.0214,0.0033,0.0044,0.0044,0.0033,2.9243e-05,0.0,0.0,NASDAQ,35739.0,0.0,0.0044,0.0255,0.0,0.0,2023-03-31T00:00:00.000+0000,7132530.0,1729195200
GTAPX,Glenmede Long/Short Portfolio,14.73,0.3406,0.05,14.73,14.73,14.73,13.07,0.046353233,14.2586,13.96085,NASDAQ,0.0,0.0,14.73,14.679999,0.0,,,3146859.0,1733274036
GTBP,"GT Biopharma, Inc.",2.82,1.0753,0.03,2.8,2.8976,10.66,1.92,0.006300811,2.64006,3.121275,NASDAQ,19420.0,19719.0,2.85,2.79,-7.39,-0.38,2025-03-24T10:00:00.000+0000,2234330.0,1733259600
GTCEX,Glenmede Strategic Equity Portfolio,31.51,-0.2848,-0.09,31.51,31.51,31.6,26.18,0.179314619,30.3872,28.92905,NASDAQ,0.0,0.0,31.51,31.6,0.0,,,5690721.0,1733274099
GTCGX,Glenmede Fund Core Fixed Income Portfolio,9.39,0.0,0.0,9.39,9.39,9.57,9.11,0.364388349,9.3556,9.337181,NASDAQ,0.0,0.0,9.39,9.39,0.0,,,38806001.0,1726790487
GTCIX,Glenmede Fund International Portfolio,16.87,0.7164,0.12,16.87,16.87,17.85,15.01,0.026014569,17.0264,16.7008,NASDAQ,0.0,0.0,16.87,16.75,0.0,,,1542061.0,1733274099
GTCSX,Glenmede Small Cap Equity Portfolio Class Advisor,36.63,-0.624,-0.23,36.63,36.63,37.01,29.88,1.26623258,34.7764,33.02805,NASDAQ,0.0,0.0,36.63,36.86,0.0,,,34568184.0,1733274099
GTDDX,Invesco EQV Emerging Markets All Cap Fund Class A,33.53,0.4494,0.15,33.53,33.53,36.49,31.1,1.48373432,34.7162,33.4067,NASDAQ,0.0,0.0,33.53,33.379997,0.0,,,44250949.0,1733274099
GTEC,Greenland Technologies Holding Corporation,2.14,-0.9259,-0.02,2.1,2.18,3.84,1.36,0.02909223,2.32444,2.03924,NASDAQ,72276.0,115115.0,2.16,2.16,-0.94,-2.28,2025-03-27T12:00:00.000+0000,13594500.0,1733259600
GTFBX,T. Rowe Price - Georgia Tax Free Bond Fund,11.11,0.0901,0.01,11.11,11.11,11.14,10.72,0.445759009,10.9976,10.9395,NASDAQ,0.0,0.0,11.11,11.099999,0.0,,,40122323.0,1733274099
GTH,Genetron Holdings Limited,4.025,0.1244,0.005,4.02,4.05,4.05,2.0802,0.12728821,3.8692,3.3298528,NASDAQ,412603.0,51864.0,4.02,4.02,-3.62,-1.111878453038674,2024-01-18T00:00:00.000+0000,31624400.0,1711656001
GTHX,"G1 Therapeutics, Inc.",7.16,0.1399,0.01,7.14,7.16,7.19,1.08,0.377748712,5.5676,4.005725,NASDAQ,1097310.0,2229441.0,7.15,7.15,-0.86,-8.325581395348838,2024-10-30T00:00:00.000+0000,52758200.0,1726602961
GTI,Graphjet Technology Sdn. Bhd.,3.33,32.1429,0.81,2.6,3.4,14.0,1.87,0.488648529,2.64278,5.073295,NASDAQ,320071.0,101155.0,2.99,2.52,-0.01,-333.0,2024-11-15T21:00:00.000+0000,146741300.0,1733259600
GTIM,Good Times Restaurants Inc.,2.72,0.369,0.01,2.66,2.72,3.45,2.15,0.029247616,2.776,2.67105,NASDAQ,4557.0,10423.0,2.7,2.71,0.1,27.2,2024-12-12T10:59:00.000+0000,10752800.0,1733259600
GTLB,GitLab Inc.,63.86,1.3812,0.87,62.5,64.26,78.53,40.72,10.247167435,56.5854,54.05385,NASDAQ,1931914.0,1854693.0,62.61,62.99,-2.34,-27.29,2024-12-05T21:00:00.000+0000,160463004.0,1733259601
GTLIX,Glenmede Quantitative U.S. Large Cap Core Equity Portfolio,26.35,-0.566,-0.15,26.35,26.35,26.56,22.05,0.684349262,25.4712,24.0696,NASDAQ,0.0,0.0,26.35,26.5,0.0,,,25971509.0,1733274036
GTLLX,Glenmede Large Cap Growth Ptf,38.24,0.1834,0.07,38.24,38.24,38.24,30.17,1.469812716,36.4912,34.59145,NASDAQ,0.0,0.0,38.24,38.170002,0.0,,,38436525.0,1733274036
GTLOX,Glenmede Quantitative U.S. Large Cap Core Equity Portfolio,26.35,-0.566,-0.15,26.35,26.35,26.56,22.06,0.684349262,25.473,24.0713,NASDAQ,0.0,0.0,26.35,26.5,0.0,,,25971509.0,1733274036
GTMUX,Goldman Sachs Small/Mid Cap Growth Fund,26.81,0.1494,0.04,26.81,26.81,27.04,20.55,1.766703583,25.4764,24.36985,NASDAQ,0.0,0.0,26.81,26.769999,,,,65897187.0,1733274036
GTPA,"Gores Technology Partners, Inc.",10.0,0.1001,0.01,9.99,10.38,10.38,9.67,0.0,9.955246,9.842415,NASDAQ,6255.0,240199.0,9.99,9.99,0.96,10.416666666666666,,0.0,1671133824
GTPAU,"Gores Technology Partners, Inc.",9.97,0.0,0.0,9.635,10.01,11.855,9.635,0.0,9.9382,9.893039,NASDAQ,7008.0,439.0,9.675,9.97,-0.633,-15.750394944707741,,0.0,1670873682
GTPAW,"Gores Technology Partners, Inc.",0.0099,2374.9985,0.0095,0.0004,0.01,0.01,0.0004,0.0,0.0,0.0,NASDAQ,1.0,0.0,,0.00040000025,0.0,0.0,,0.0,1670876899
GTPB,"Gores Technology Partners II, Inc.",10.02,0.0999,0.01,10.01,10.02,10.45,9.7,0.0,9.964752,9.842631,NASDAQ,58052.0,409881.0,10.02,10.01,0.34,29.470588235294116,,0.0,1671136860
GTPBU,"Gores Technology Partners II, Inc.",9.98,0.0,0.0,9.98,9.98,10.04,9.8,0.0,9.9406,9.889256,NASDAQ,4.0,270.0,9.98,9.98,0.008,1247.5,,0.0,1671114702
GTPBW,"Gores Technology Partners II, Inc.",0.0002,0.0,0.0,0.0001,0.007,0.007,0.0001,0.0,0.0,0.0,NASDAQ,11901.0,0.0,,0.0002,0.0,0.0,,0.0,1671137048
GTPPP,Goodyear Tire & Rubber Co.,75.28,3.9635,2.87,72.724,75.28,75.28,72.724,0.0,0.0,0.0,NASDAQ,19320.0,0.0,,75.28,0.0,,,0.0,1396382400
GTR,WisdomTree Target Range Fund,25.4472,-0.0699,-0.0178,25.39,25.49,25.5,22.37,0.061890746,24.85724,24.032055,NASDAQ,6162.0,3382.0,25.49,25.465,15.04,1.69,,2432124.0,1733259600
GTRFX,Gotham Total Return Fund Institutional Class,14.81,-0.2022,-0.03,14.81,14.81,14.84,11.82,0.015014926,14.4262,13.6095,NASDAQ,0.0,0.0,14.81,14.84,0.0,,,1013837.0,1733274099
GTRNX,Gotham Total Return Fund Investor Class,11.71,0.0,0.0,11.71,11.71,13.11,11.26,0.019374886,11.6186,11.854754,NASDAQ,0.0,0.0,11.71,11.71,0.0,,,1654559.0,1676664000
GTSCX,Glenmede Small Cap Equity Portfolio,39.48,-0.6292,-0.25,39.48,39.48,39.89,32.18,1.266165528,37.478,35.5898,NASDAQ,0.0,0.0,39.48,39.73,0.0,,,32071062.0,1733274036
GTSGX,Madison Mid Cap Fund Class Y,18.42,-0.4324,-0.08,18.42,18.42,18.59,15.08,1.876217968,17.7516,16.93385,NASDAQ,0.0,0.0,18.42,18.5,0.7253585,25.39,,101857653.0,1733274036
GTSOX,Glenmede Secured Options Portfolio,15.33,0.0,0.0,15.33,15.33,15.33,13.38,0.611316602,15.0272,14.4048,NASDAQ,0.0,0.0,15.33,15.33,0.0,,,39877143.0,1733274036
GTSVX,Invesco Small Cap Growth Fund Class R5,41.44,0.0966,0.04,41.44,41.44,41.77,30.34,2.996157957,39.0322,36.44625,NASDAQ,0.0,0.0,41.44,41.399998,3.259,12.72,,72301109.0,1733274099
GTTMX,Glenmede Total Market Portfolio,21.86,-0.2282,-0.05,21.86,21.86,21.91,17.8,0.035717819,20.6318,19.5802,NASDAQ,0.0,0.0,21.86,21.91,0.0,,,1633935.0,1733274036
GTWN,3201,,,,,,,,0.0,0.0,0.0,NASDAQ,0.0,0.0,,,,0.0,2017-03-31T00:00:00.000+0000,0.0,1561759658
GTX,Garrett Motion Inc.,8.4,-0.8265,-0.07,8.32,8.49,10.16,7.13,1.7939208,7.9716,8.74255,NASDAQ,756509.0,830358.0,8.49,8.47,1.22,6.89,2025-02-13T13:30:00.000+0000,213562000.0,1733259601
GTXAP,Garrett Motion Inc.,8.6,-0.3476,-0.03,8.6,8.78,9.56,7.08,0.557941478,8.977,8.50075,NASDAQ,15342.0,64490.0,8.7,8.63,1.937,4.439855446566856,2023-03-31T00:00:00.000+0000,64876916.0,1686599996
GTYH,GTY Technology Holdings Inc.,6.3,0.0,0.0,6.29,6.31,8.09,2.505,0.0,5.9748,5.643575,NASDAQ,1106765.0,1226952.0,6.29,6.3,-0.702,-8.974358974358974,2022-08-04T04:00:00.000+0000,0.0,0
GUBGX,Victory RS International Fund - Class A,15.74,0.6394,0.1,15.74,15.74,16.68,13.9,0.42749478,15.8302,15.4719,NASDAQ,0.0,0.0,15.74,15.639999,0.0,,,27159770.0,1733274099
GULF,WisdomTree Middle East Dividend Fund,16.335,0.8022,0.13,16.16,16.4962,19.39,12.84,0.013072296,16.335,16.335,NASDAQ,3032.0,0.0,16.36,16.205,0.0,,,800263.0,1590609596
GUMPX,Guggenheim Market Neutral Real Estate Fund P Class,26.2,-0.4181,-0.11,26.2,26.2,26.88,25.77,0.040925081,26.2254,26.1294,NASDAQ,0.0,0.0,26.2,26.310001,0.0,,,1562026.0,1733274036
GURAX,Guggenheim Risk Managed Real Estate Fund,34.33,-0.6655,-0.23,34.33,34.33,35.18,28.75,0.277104722,34.1868,32.01615,NASDAQ,0.0,0.0,34.33,34.56,0.0,,,8071795.0,1733274036
GURE,"Gulf Resources, Inc.",0.5122,-3.3767,-0.0179,0.5101,0.559,1.79,0.51,0.005494318,0.7554,1.15805,NASDAQ,21417.0,75865.0,0.5138,0.5301,-9.41,-0.05,2024-11-19T21:45:00.000+0000,10726900.0,1733259601
GURIX,Guggenheim Risk Managed Real Estate Fund,34.85,-0.684,-0.24,34.85,34.85,35.71,29.18,0.277053248,34.6972,32.4995,NASDAQ,0.0,0.0,34.85,35.09,0.0,,,7949878.0,1733274036
GURPX,Guggenheim Risk Managed Real Estate Fund P Class,34.54,-0.6901,-0.24,34.54,34.54,35.4,28.92,0.277036256,34.3958,32.2114,NASDAQ,0.0,0.0,34.54,34.780003,0.0,,,8020737.0,1733274036
GUTS,"Fractyl Health, Inc. Common Stock",2.38,-8.1081,-0.21,2.345,2.59,14.5,1.74,0.114475491,2.4408,4.76345,NASDAQ,230958.0,352971.0,2.59,2.59,-1.58,-1.51,2025-04-07T04:00:00.000+0000,48098946.0,1733259601
GV,Visionary Holdings Inc.,1.48,-0.6711,-0.01,1.4507,1.51,8.85,1.0,0.005585908,1.6418,2.64951,NASDAQ,36507.0,1348809.0,1.51,1.49,0.32,4.63,2024-11-21T05:00:00.000+0000,3774262.0,1733259601
GVALX,Gotham Large Value Fund - Institutional Class,16.31,-0.4881,-0.08,16.31,16.31,16.43,12.97,0.033100884,15.9092,14.93725,NASDAQ,0.0,0.0,16.31,16.39,0.0,,,2029484.0,1733274099
GVCAX,The Gabelli Value 25 Fund Inc. Class AAA,11.2,0.2686,0.03,11.2,11.2,11.22,9.24,0.214872829,10.8088,10.18415,NASDAQ,0.0,0.0,11.2,11.17,0.0,,,19185074.0,1733274036
GVCI,Green Visor Financial Technology Acquisition Corp. I,10.59,-0.1885,-0.02,10.59,10.59,11.118,9.99,0.264882375,10.560184,10.328332,NASDAQ,2846.0,57636.0,10.59,10.61,0.49,21.612244897959183,2022-12-31T00:00:00.000+0000,25012500.0,1683657937
GVCIU,Green Visor Financial Technology Acquisition Corp. I,10.59,3.7218,0.38,10.59,10.59,11.06,9.94,0.254963071,10.37499,10.293473,NASDAQ,850.0,215.0,10.59,10.21,0.854,12.40046838407494,2022-12-31T00:00:00.000+0000,24075833.0,1683658161
GVCIW,Green Visor Financial Technology Acquisition Corp. I,0.0012,0.0,0.0,0.0012,0.0013,0.0013,0.0012,0.0,0.0,0.0,NASDAQ,2000.0,0.0,0.0013,0.0012,0.0,0.0,,0.0,1683568472
GVH,Globavend Holdings Limited,0.6752,-2.1591,-0.0149,0.6601,0.6902,2.57,0.471,0.0098748,0.76814,0.945785,NASDAQ,7788.0,32639.0,0.6902,0.6901,0.1,6.75,,14625000.0,1733259600
GVIRX,Goldman Sachs U.S. Equity Dividend and Premium Fund,18.26,0.1096,0.02,18.26,18.26,18.26,14.74,3.509990501,17.7562,16.6594,NASDAQ,0.0,0.0,18.26,18.24,,,,192222919.0,1733274036
GVMCX,Government Street Mid-Cap Fund,47.8,-0.3128,-0.15,47.8,47.8,48.99,37.18,0.077125778,47.168,44.72915,NASDAQ,0.0,0.0,47.8,47.95,0.0,,,1613510.0,1733274099
GVMXX,State Street Master Funds - State Street U.S. Government Money Market Portfolio,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,NASDAQ,0.0,0.0,,,,,,0.0,1733288787
GVP,"GSE Systems, Inc.",4.59,0.0,0.0,4.59,4.59,5.38,1.21,0.016039893,4.2303,3.3550565,NASDAQ,131490.0,90787.0,,4.59,-2.51,-1.83,2024-11-12T00:00:00.000+0000,3494530.0,1730404800
GWAC,Good Works Acquisition Corp.,10.5,-7.4074087,-0.84000015,10.06,11.4,13.23,9.2,2.598949584,10.0035,10.191423,NASDAQ,1013605.0,292108.0,10.55,11.34,0.0,0.0,,247519008.0,1630296000
GWAV,"Greenwave Technology Solutions, Inc.",0.615,68.4932,0.25,0.369,0.8757,154.5,0.285,0.013762962,0.39188,13.917445,NASDAQ,506891737.0,1665209.0,0.37,0.365,-24.7,-0.02,2024-11-15T21:00:00.000+0000,22378800.0,1733259601
GWEIX,AMG GW&K Small Cap Core Fund Class I,37.18,-0.2682,-0.1,37.18,37.18,37.38,28.22,0.708985457,34.5842,32.22725,NASDAQ,0.0,0.0,37.18,37.28,1.7893733,20.78,,19069001.0,1733274099
GWETX,AMG GW&K Small Cap Core Fund Class N,35.98,-0.2772,-0.1,35.98,35.98,36.18,27.32,0.68610262,33.484,31.2336,NASDAQ,0.0,0.0,35.98,36.079998,1.7377177,20.71,,19069000.0,1733274036
GWGH,"GWG Holdings, Inc.",2.89,0.0,0.0,2.73,3.3366,10.9,1.4501,0.0,4.0658,6.853632,NASDAQ,125398.0,51112.0,3.0,2.89,-10.506,-0.2750809061488673,2022-04-01T04:00:00.000+0000,0.0,0
GWGVX,AMG GW&K Small/Mid Cap Fund - Class N,20.45,-0.3411,-0.07,20.45,20.45,20.71,15.94,0.751372509,19.3264,18.395,NASDAQ,0.0,0.0,20.45,20.52,0.84431756,24.22,,36741932.0,1733274099
GWII,Good Works II Acquisition Corp.,10.11,0.0,0.0,10.11,10.11,12.0,9.81,0.089720892,10.1946,10.045154,NASDAQ,5303.0,723.0,10.11,10.11,-0.08,-126.375,,8874470.0,1678200801
GWIIU,Good Works II Acquisition Corp.,9.8982,-0.21975848,-0.02180004,9.86,9.8982,10.0,9.82,0.0,9.927633,9.926828,NASDAQ,1513.0,335318.0,9.89,9.92,,0.0,,0.0,0
GWIIW,Good Works II Acquisition Corp.,0.0006,-99.9286,-0.8394,0.0006,0.8,0.8,0.0006,0.089720892,0.0,0.0,NASDAQ,1319.0,0.0,0.8,0.84,0.0,0.0,,149534820000.0,1726603200
GWILX,Woman in Leadership U.S. Equity Portfolio,18.21,-0.2738,-0.05,18.21,18.21,18.36,14.85,0.022794131,17.5696,16.5098,NASDAQ,0.0,0.0,18.21,18.259998,0.0,,,1251737.0,1733274036
GWMNX,AMG GW&K Municipal Enhanced Yield Fund - Class N,9.38,0.2137,0.02,9.38,9.38,9.41,8.95,0.20663035,9.2718,9.1916,NASDAQ,0.0,0.0,9.38,9.36,0.0,,,22028822.0,1733274036
GWMTX,AMG GW&K Municipal Bond Fund - Class N,11.46,0.1748,0.02,11.46,11.46,11.54,11.09,1.027981425,11.3684,11.34925,NASDAQ,0.0,0.0,11.46,11.44,0.0,,,89701695.0,1733274036
GWPEX,American Funds Growth Portfolio F2,27.86,0.2519,0.07,27.86,27.86,27.86,21.41,19.784736764,26.9922,25.39835,NASDAQ,0.0,0.0,27.86,27.79,,,,710148484.0,1733274036
GWPFX,American Funds Growth Portfolio Class F-1,27.66,0.2537,0.07,27.66,27.66,27.66,21.27,19.834933612,26.8052,25.2419,NASDAQ,0.0,0.0,27.66,27.59,0.0,,,717098106.0,1733274036
GWRS,"Global Water Resources, Inc.",13.05,-1.3605,-0.18,12.9604,13.23,13.98,11.41,0.31609188,12.715,12.5589,NASDAQ,31104.0,22753.0,13.23,13.23,0.27,48.33,2025-03-05T05:00:00.000+0000,24221600.0,1733259601
GWSVX,The Gabelli Focused Growth And Income Fund Class AAA,18.07,-0.3859,-0.07,18.07,18.07,18.14,15.16,0.045449519,17.3344,16.6072,NASDAQ,0.0,0.0,18.07,18.14,0.0,,,2515192.0,1733274036
GXAI,Gaxos.ai Inc.,1.18,-2.4793,-0.03,1.15,1.26,19.2,1.01,0.003583484,1.4154,3.42051,NASDAQ,87402.0,1895065.0,1.26,1.21,-2.75,-0.43,2024-11-12T05:00:00.000+0000,3036851.0,1733259601
GXGX,Celularity Inc.,10.2,27.182037,2.1799994,8.07,12.58,13.4,7.73,1.479132518,10.104117,10.151094,NASDAQ,17319220.0,621773.0,8.18,8.02,0.0,0.0,,145012992.0,1626667200
GXGXU,GX Acquisition Corp.,11.63,36.5023,3.11,9.87,13.99,14.0,8.52,1.686501097,10.797917,10.843494,NASDAQ,16188.0,393.0,9.0,8.52,-0.49,-23.73469387755102,,145012992.0,1566446400
GXGXW,Celularity Inc.,1.7,41.666664,0.5,1.17,2.4,2.4,1.17,0.23766968,0.0,0.0,NASDAQ,2610046.0,0.0,1.17,1.2,,0.0,,139805694.0,1626667200
GXII,GX Acquisition Corp. II,6.69,-10.4418,-0.78,6.69,8.03,11.3499,6.69,0.280125018,9.65254,9.8028145,NASDAQ,207372.0,210686.0,7.5,7.47,-0.13,-51.46153846153846,2022-12-31T00:00:00.000+0000,41872200.0,1679083200
GXIIU,GX Acquisition Corp. II,8.45,0.5952,0.05,8.45,8.45,11.15,8.4,0.0,10.065162,9.963793,NASDAQ,195.0,2961.0,8.45,8.4,0.369,22.899728997289973,2022-12-31T00:00:00.000+0000,0.0,1679059802
GXIIW,GX Acquisition Corp. II,0.7227,-2.3246,-0.0172,0.7227,0.7769,0.7769,0.7227,0.280125018,0.0,0.0,NASDAQ,38755.0,0.0,,0.7399,0.0,0.0,2022-12-31T00:00:00.000+0000,387608991.0,1679079432
GXTG,Global X Thematic Growth ETF,25.46,-0.1177,-0.03,25.33,25.48,26.12,21.41,0.016015893,24.9545,23.752205,NASDAQ,11340.0,2266.0,25.48,25.49,1.4339072,17.76,,629061.0,1733259600
GYRE,"Gyre Therapeutics, Inc.",11.01,-6.9315,-0.82,11.01,12.28,30.4,8.26,0.944903237,13.5076,14.13255,NASDAQ,138796.0,60823.0,11.96,11.83,-1.04,-10.59,2025-03-25T04:00:00.000+0000,85822274.0,1733259601
GYRO,"Gyrodyne, LLC",9.3383,-5.5784,-0.5517,9.3383,9.3383,11.96,7.65,0.020537817,9.4368,8.36195,NASDAQ,4934.0,2500.0,9.3383,9.89,0.18,51.88,2024-08-07T20:00:00.000+0000,2199310.0,1733259600
HA,"Hawaiian Holdings, Inc.",18.0,3.9261,0.68,17.29,18.0,18.0,3.7,0.9361764,14.932,13.72855,NASDAQ,12299591.0,2002267.0,17.32,17.32,-6.85,-2.627737226277372,2024-10-22T10:59:00.000+0000,52009800.0,1726603201
HAAC,Health Assurance Acquisition Corp.,10.05,0.0,0.0,10.04,10.05,10.05,9.72,0.0,10.002598,9.901784,NASDAQ,496367.0,566936.0,10.04,10.05,0.76,13.223684210526315,,0.0,1667505604
HAACU,Health Assurance Acquisition Corp.,10.05,0.0996,0.01,10.03,10.05,10.08,8.58,0.0,10.000762,9.948094,NASDAQ,3280.0,7496.0,10.03,10.04,1.021,9.84,,0.0,1667503402
HAACW,Health Assurance Acquisition Corp.,0.0089,0.0,0.0,0.001,0.0089,1.17,0.001,0.0,0.04028,0.26119,NASDAQ,420089.0,130209.0,1.0514,0.0089,0.0,0.0,,0.0,1667505275
HABYX,The Hartford Total Return Bond Fund Class Y,9.2,-0.2169,-0.02,9.2,9.2,9.54,8.85,4.047210162,9.2406,9.16655,NASDAQ,0.0,0.0,9.2,9.22,0.0,,,439914148.0,1733274099
HACAX,Harbor Capital Appreciation Fund Institutional Class,127.58,0.6548,0.83,127.58,127.58,127.58,91.18,28.492111095,121.3062,114.04545,NASDAQ,0.0,0.0,127.58,126.75,0.0,,,223327411.0,1733274099
HADRX,Horizon Defined Risk Fund - Advisor Class,78.11,0.0128,0.01,78.11,78.11,78.11,65.62,0.667352156,76.4652,72.79975,NASDAQ,0.0,0.0,78.11,78.1,0.0,,,8543748.0,1733274036
HADUX,Horizon Active Dividend Fund,75.86,-0.0264,-0.02,75.86,75.86,75.88,59.95,0.117209617,73.7594,69.48545,NASDAQ,0.0,0.0,75.86,75.88,0.0,,,1545078.0,1733274036
HAFC,Hanmi Financial Corporation,25.61,-2.6976,-0.71,25.6,26.49,27.59,14.45,0.773329804,22.3234,18.14065,NASDAQ,204583.0,200371.0,26.3,26.32,2.08,12.31,2025-01-21T10:59:00.000+0000,30196400.0,1733259601
HAFCX,Hartford Multi-Asset Income Fund Class C,19.67,-0.0508,-0.01,19.67,19.67,19.91,18.37,0.58667683,19.64,19.28895,NASDAQ,0.0,0.0,19.67,19.68,0.0,,,29825970.0,1733274100
HAGAX,Carillon Eagle Mid Cap Growth Fund,85.73,0.4099,0.35,85.73,85.73,85.73,67.46,4.669370094,78.8806,74.94625,NASDAQ,0.0,0.0,85.73,85.380005,2.1969526,39.02,,54465999.0,1733274100
